Sisa Makanan,Kayu/Ranting,Kertas/Karton,Plastik,Logam,Kain,Karet/Kulit,Kaca,Lainnya,postal_code,Provinsi,Kabupaten/Kota,Kelurahan,Kecamatan,Fasilitas_ID,P,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahterkelola (ton/thn),Bahan baku Pakan Ternak,Bahan baku Kompos,Bahan baku Daur Ulang,Bahan baku Up-cycle,Bahan baku Sumber Energi
0,1,1,1,1,1,1,1,1,55513,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55511,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55511,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55291,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55291,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55514,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55514,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
